id,full_text,label,annotator
1414099085783666693,"Νεαρό κορίτσι μόλις 18 ετών ζητά προστασία  από το Κράτος Δικαίου της Κυβέρνησης της ΝΔ. Το αποτέλεσμα είναι ενώ είναι να σύρεται από ΑΤ σε άλλη υπηρεσία  χωρίς να έχει προστασία, νοσηλεία και επικοινωνία με τους δικηγόρους της. 24 ώρες μετά χωρίς επίσημη ενημέρωση.",-1,annotator_3
1392452209963642880,"ΠΑΓΚΟΣΜΙΑ ΗΜΕΡΑ ΝΟΣΗΛΕΥΤΩΝ 

Αν δεν είστε και εσείς μικροί Θεοί, τότε ποιοι είναι;

Σας ευχαριστούμε! https://t.co/86nIVIclIB",1,annotator_3
1402380469182910468,Υπερήφανοι! Σ’ ευχαριστούμε Στέφανε! 👏🇬🇷👏 @steftsitsipas @rolandgarros https://t.co/wda5GLT8G0,1,annotator_3
1372181544647979009,Πολλά νεύρα ο κος @AdonisGeorgiadi. Βρίσκεται σε πολύ δύσκολη θέση. Για τόσα και τόσα πράγματα.,-1,annotator_3
1374072424115884036,@pdavvetas Σωστά. Ποιο είναι λοιπόν το καθήκον της εκάστοτε κυβέρνησης;,0,annotator_3
1401213056030494721,"@Giordan13739789 Βγάλτε τα κομματικά γυαλιά
https://t.co/mAn9bZnLiD",-1,annotator_3
1366353116774424577,"Τραγική η κατάσταση στο Αττικό. Η κατάσταση έχει ξεφύγει, με τον κορεσμό των ΜΕΘ να αποκλείει πλέον ασθενείς από τη διάσωση. Κάλεσα μέσω επίκαιρης τον Υπουργό να έρθει στην ολομέλεια και να απολογηθεί. 125 νέες ΜΕΘ θα είχαμε αν δεν έδιναν 20εκ. για αστυνομία πανεπιστημίων.",-1,annotator_3
1373946269966733318,"Δεν μπορεί η πανδημία να λειτουργεί ως «εργαλείο» για λήψη ανθελληνικών, «χριστιανοφοβικών» και αντικοινωνικών μέτρων!
Η @ellinikilisi καλεί επιτέλους την κυβέρνηση να υιοθετήσει τον συνδυασμό μέτρων που επισήμως έχει καταθέσει εδώ και μήνες. https://t.co/pKBlxuo7Vw",-1,annotator_3
1384793895737958401,"21Απριλίου 1967. Σε μία τέτοια επέτειο σκέφτομαι ότι και για τη δημοκρατία ισχύει ό,τι και για τις αξίες της ζωής: Οταν τις χάνεις, αντιλαμβάνεσαι πόσο σπουδαίες είναι. Οφείλουμε να κάνουμε τα πάντα,για να συνειδητοποιούν ειδικά οι νέοι,την αξία της δημοκρατίας &amp; της συμμετοχής!",0,annotator_3
1379066246856118282,Πολιτικά ανεύθυνη και ηθικά ανεπίτρεπτο να κάνουν τα κόμματα μέσα στην πανδημία πολιτική με όρους πολιτικού κόστους  - πολιτικού οφέλους https://t.co/VR28gJ9COL,-1,annotator_3
1412102397405630467,"Σε συνέχεια της επίσκεψης της Γ.Γ. Τουριστικής Πολιτικής &amp; Ανάπτυξης του Υπουργείου Τουρισμού κας @VickyLoizou στο νομό Ηλείας, πραγματοποιήσαμε συνάντηση εργασίας με σκοπό την ανάδειξη πρωτοβουλιών τουριστικής ανάπτυξης στην Ηλεία μέσω του ταμείου ανάκαμψης. https://t.co/RWTkGAvInm",0,annotator_3
1361332074095984646,"«Έχε το νου σου στο παιδί»
Παγκόσμια Ημέρα κατά του Παιδικού Καρκίνου σήμερα και ευχή όλων μας σύντομα τα νοσοκομεία να αδειάσουν από παιδικά χαμόγελα! Η σκέψη μας στις καθημερινές μάχες που δίνουν οι οικογένειες και καθήκον μας να υποστηρίξουμε την ιατρική έρευνα στη χώρα μας! https://t.co/5s9ikX2bzH",1,annotator_3
1405478467534299138,"Ζωντανά από τον εθνικό δρυμό της Πάρνηθας και έχοντας παρέα εθελοντές, παρουσιάσαμε στην Πρόεδρο της Ευρωπαϊκής Επιτροπής,@vonderleyen , το #Εθνικό_Σχέδιο_Αναδασώσεων που χρηματοδοτείται από το #Ταμείο_Ανάκαμψης με 200 εκατ. ευρώ και ξεκινά εντός του φθινοπώρου. https://t.co/1rN8XRYoED",0,annotator_3
1357280630766198788,"Μετά την «ατομική» ευθύνη του @PrimeministerGR στην Πάρνηθα, κορονοπάρτι από αστυνομικούς στην ΓΑΔΑ. https://t.co/BV7jknAu5Q",-1,annotator_3
1416732088301232134,"Στον Ιερό Ναό Αγίου Νεκταρίου στο Σταυροδρόμι της Τριταίας, για να τιμήσουμε τη μνήμη του καλού και αξέχαστου φίλου Κώστα Τομαρά (Τσάμη). 

✔️ Καλέ μου φίλε, θα σε θυμόμαστε για πάντα._

#Αχαΐα #Τριταία https://t.co/0Ys5k0I2wY",1,annotator_3
1420746271829020693,"Γκρεμίζουν τα όνειρα της νέας γενιάς την οποία μισούν γιατί απλά τους  αμφισβητεί.Με την άβουλη στάση τους οι βουλευτές της ΝΔ θα δικαιώσουν στο τέλος τον Διονύση Σαββόπουλο που έγραφε «τί να φταίει η Βουλή, τί να φταίν΄οι εκπρόσωποι, έρημοι κι απρόσωποι»

https://t.co/6qCGtHoEe7",-1,annotator_3
1393939875477475335,"Με την Πρόεδρο της Επιτροπής «Ελλάδα 2021», Γιαννα Αγγελοπουλου, σε συνάντηση με τις γυναίκες της πόλης και τις βουλευτές της Θεσσαλονίκης. #ΕΛΛΑΔΑ #Ελλάδα #ΘΕΣΣΑΛΟΝΙΚΗ https://t.co/6O0Up9bh4t",0,annotator_3
1386705833757655041,«Αντιμετώπιση της ινδικής μετάλλαξης του κορονοϊού στη χώρα μας» ερώτηση στη #vouli https://t.co/hkgTnk3n14,0,annotator_3
1420760524812259330,"Λόγω της έλλειψης επαρκούς ρυθμιστικού πλαισίου για την καταπολέμηση της ηλεκτρονικής κατασκοπείας κατά ακτιβιστών, δημοσιογράφων, πολιτικών κλπ κρίνεται αναγκαίο να νομοθετηθεί από σήμερα η απαγόρευση προμήθειας, εμπορίας&amp;εγκατάστασης σε οποιοδήποτε ψηφιακό πληροφορικό σύστημα",0,annotator_3
1398221807707201536,Είναι η τρίτη συνεχόμενη Παρασκευή που καταθέτω επίκαιρη ερώτηση για τους χιλιάδες μαθητές και τις οικογένειές τους που φέτος περνούν τον Γολγοθά των πανελλαδικών εξετάσεων. Είναι η τρίτη συνεχόμενη Παρασκευή που απουσιάζει ο κ. Μητσοτάκης. Πρόκειται για πολιτική δειλία. #Βουλη,-1,annotator_3
1364129899737415680,"Το ελληνικό #MeToo είναι ένα κίνημα που τώρα γεννιέται και πρέπει να μείνει ελεύθερο και ακηδεμόνευτο. 

▪ Απόσπασμα ομιλίας μου στην τηλεδιάσκεψη με τους φορείς των Ιωαννίνων ➡ https://t.co/TcwgsQ9V1c https://t.co/upnPXmWyvk",1,annotator_3
1405199941488816139,"«Η σημερινή συνάντηση με τον κ. Regling και η εξαιρετικά χρήσιμη συζήτηση που είχαμε επιβεβαιώνει τη συστηματική, παραγωγική και αμοιβαία επωφελή συνεργασία που έχουμε εδραιώσει. Η Ελλάδα αντιμετώπισε την υγειονομική κρίση και τις επιπτώσεις της στην οικονομία και την κοινωνία https://t.co/RBzXimqlnq",1,annotator_3
1351953176585498625,Congratulations to my good friend @pololikashvili for his second term election for the position of the Secretary General of #UNWTO! Wishing him the best success and I assure him that he can count on Greece’s support for #RestartTourism in 2021! https://t.co/whAWTEHNvT,1,annotator_3
1413616040483852290,"Ο ΣΥΡΙΖΑ λέει οτι αποτύχαμε να πείσουμε για τον εμβολιασμό ενώ έχει στις τάξεις του τον αντιεμβολιαστή κ. Πολάκη. 
Η κυβέρνηση κάνει τα πάντα για να πείσει τους διστακτικούς. Κακά τα ψέματα όμως, όσοι πιστεύουν οτι  θα τους ""τσιπάρουν"", δύσκολα θα πειστούν με κάποια καμπάνια. https://t.co/hlPM3ohBbD",x,annotator_3
1351159217982472192,"Ολοκληρώθηκε η σημερινή διαδικτυακή συζήτηση με τους Υπουργούς Οικονομικών, μέλη του @EPP! https://t.co/uaCLpnBc6R",0,annotator_3
1417041594730127362,"Με μεγάλη θλίψη πληροφορήθηκα το θάνατο του Τόλη Βοσκόπουλου. Ένας σπουδαίος καλλιτέχνης, μια πραγματικά μεγάλη φωνή έφυγε σήμερα από κοντά μας. https://t.co/VuUPQEYAWo",1,annotator_3
1411058662244761601,Εγώ θεωρώ πως ο Μητσοτάκης είναι πολύ καλύτερος πωλητής παρότι Πρωθυπουργός ΕΥΔΑΠ και Ευαθ πουλιούνται και όλοι σφυρίζουν αδιάφορα. #Βουλη #μητσοτακη_παραιτησου #κυβερνηση_Μητσοτακη,-1,annotator_3
1356736585052618752,"Οι άνανδρες και θρασύδειλες τρομοκρατικές επιθέσεις των υποστηρικτών του Κουφοντίνα δεν μας φοβίζουν.
Αντιθέτως μας ενώνουν και μας ενδυναμώνουν.
Είμαστε δίπλα σου Κωνσταντίνε  @bogdanosk",-1,annotator_3
1367863365729665025,"Οφείλουμε να αναγνωρίσουμε την υπέρτατη αξία που είναι η ζωή και να δώσουμε τη μάχη για την ενίσχυση γιατρών και νοσηλευτών αλλά και τη μάχη για ένα νέο Ε.Σ.Υ. που θα είναι δίπλα στον πολίτη.
https://t.co/qWHMM4yV8Y",1,annotator_3
1368485374847287300,"Ένα τιμητικό αφιέρωμα/δημοσίευμα για την πρόσφατη ομιλία μου στην ολομέλεια της Βουλής επί του ν/σ του Υπουργείου Ανάπτυξης και Επενδύσεων, φιλοξενεί η ενημερωτική ιστοσελίδα @panhellenicpost. Μπορείτε να το διαβάσετε στον παρακάτω σύνδεσμο:
https://t.co/YC6qfutbkT @malaspinas1",1,annotator_3
1376631287025446921,Η παρέμβαση Μπάιντεν αποτελεί ισχυρό μήνυμα στήριξης των ΗΠΑ προς την Ελλάδα. Οι ΗΠΑ βλέπουν στη χώρα μας έναν σταθερό σύμμαχο &amp; στρατηγικό εταίρο. Οι σχέσεις 🇺🇸🇬🇷 είναι πιο στενές παρά ποτέ. Στόχος μας είναι η περαιτέρω εμβάθυνση των σχέσεων μας. @KontraChannel @GiorgosMelingon https://t.co/1gTwYRtBRU,1,annotator_3
1360323237629067264,"Κάναμε πράξη τα αυτονόητα, κάναμε το βήμα μπροστά για την αναβάθμιση των Πανεπιστημίων μας.

Εργαζόμαστε ήδη για την εφαρμογή του νόμου και ετοιμάζουμε και τον νόμο-πλαίσιο για τα ΑΕΙ. 

#proxorame 

@AngelosSyrigos 
@ZettaMakri https://t.co/PfAN8Yieu2",1,annotator_3
1415988456094904322,"Η αφωνία όμως της ελληνικής κυβέρνησης είναι προκλητική &amp; παραπέμπει στις πλέον σκοτεινές εποχές της σύγχρονης ιστορίας μας.
Είναι πλέον απολύτως επιβεβλημένη η διακοπή κάθε συζήτησης με την Τουρκία&amp;η επιβολή συνολικού εμπάργκο στις οικονομικές&amp;εμπορικές συναλλαγές. @ellinikilisi",-1,annotator_3
1367080037820866560,"Στις ειδικές συνθήκες κοινωνικής όξυνσης που ζούμε, η ολιγωρία και η άκαμπτη στάση της #κυβέρνησης και οι απαράδεκτες και ανιστόρητες δηλώσεις στελεχών του #ΣΥΡΙΖΑ, οδηγούν τη χώρα σε ανεξέλεγκτες καταστάσεις.  #Koufontinas https://t.co/BRCbLZPXgK",-1,annotator_3
1359780548353404930,"Καλημέρα. Φοράμε μάσκες, κρατάμε αποστάσεις αλλά δε ξεχνάμε τους ανθρώπους μας στη Δυτ. Αθήνα. Με καλούς φίλους στο Περιστέρι, πάντα κοντά τους να ακούω τις ανάγκες, τα προβλήματα αλλά και τις χαρές τους. Κοιτάμε μπροστά με αισιοδοξία, παρά τις τρομακτικές δυσκολίες που περνάμε https://t.co/YzawWzm1fm",1,annotator_3
1417848129626517509,Μεγάλη στιγμή για την χώρα μας αποτελεί η παραλαβή του πρώτου από τα 18 συνολικά υπερσύγχρονα μαχητικά αεροσκάφη #Rafale που εντάσσει στο δυναμικό της η Πολεμική Αεροπορία! https://t.co/x1oKTqGZq5,1,annotator_3
1394218957230514178,"Οι συνεργασίες δηλαδή του Ισραήλ με χώρες παραδοσιακά αντίπαλες δεν ευνοούν τους ακραίους της περιοχής και τους οδηγεί στη λογική της ανάφλεξης.
2/2 #ThemaRadio",x,annotator_3
1405598218168176642,"Την Τρίτη  15 Ιουνίου, είχα τη χαρά να συμμετάσχω στην  έναρξη της λειτουργίας του Υποκαταστήματος Τρικάλων του Κτηματολογικού Γραφείου Θεσσαλίας. Το υποκατάστημα θα εξυπηρετεί περισσότερους από  150.000 κατοίκους και ... https://t.co/5iLQGAuXgj https://t.co/Tkibe2Tbtc",1,annotator_3
1373643726602526724,Κορωνοϊός- Μητσοτάκης: Δεν θα διστάσω να κάνω επίταξη προσωπικών υπηρεσιών εάν χρειαστεί | ΣΚΑΪ https://t.co/0B0JSrR8uh,0,annotator_3
1364240889825157124,"Στη σημερινή διαδικτυακή ημερίδα της ΕΛΕΤΑΕΝ συζητησαμε για τις καθοριστικές αλλαγές που πρέπει να πραγματοποιήσει και η Ελλάδα στην προσπάθεια ανάσχεσης της κλιματικής αλλαγής,με τη μετάβαση σε ένα πιο «πράσινο» &amp; καθαρό ενεργειακό μείγμα να αποτελεί το μεγάλο μας στοίχημα (1/3) https://t.co/0iVlEWZLYj",0,annotator_3
1364909747355402240,Ο Πρωθυπουργός μολις έθεσε το ρητορικό ερώτημα εκ του βήματος αν υπήρξε συγκάλυψη απο τη Δικαιοσύνη.Αναπάντητο παραμενει κ.Πρωθυπουργέ το ερώτημα γιατι η ΕΛΑΣ δεν προέβη σε κατάσχεση των ηλεκτρονικών αρχείων του κ.Λιγνάδη.,0,annotator_3
1364536490496245763,"@KaderAriz Given that: 1. some folk songs clearly date back to byzantine times (vd Digenis, etc) 2. Their vocabulary clearly understood by modern Greeks 3. Their lyrics pronunciation in modern Greek keeps rhyme/rythm/measure, I would not suppose you need to look any further for a start...",0,annotator_3
1393226601173762056,"Δεν φθάνουν οι επικοινωνιακές κινήσεις που δημιουργούν εφησυχασμό. Για να φθάσουμε στην ""ελευθερία"" χρειάζεται προσοχή, με ευθύνη του κράτους, για την εφαρμογή των μέτρων, ώστε να μην επαναληφθούν τα λάθη της προηγούμενης χρονιάς.

➡ https://t.co/QSNwJTLHsT https://t.co/VS2y51xqrb",0,annotator_3
1392157631255547905,"@serkot65 @APsycharis @GPapandreou Αγγλικά ξέρεις, και μάλιστα καλά. Διάβασε την αυθεντική διατύπωση, άσε τα ψιλά γράμματα και παραδέξου ότι βλέπεις δράκους. Η κουβέντα είναι ιστορική. https://t.co/E1ylxTjOjK",-1,annotator_3
1371113197432885253,@iosif_mar https://t.co/tBHfNdW7s1 Το αναφέρω στο fb το όνομα της κ.Μπακογιάννη.,0,annotator_3
1349046403818016768,"Στόχος μου πάντα να ενημερώνομαι και να επικουρώ όπως και όπου μπορώ σε έργα που αφορούν στον νομό μου #Αχαΐα 
https://t.co/m6ncKhonDv",1,annotator_3
1367713722907627524,Γεωργιάδης σε Δρίτσα: Δέχεστε να απειλούν τη Δημοκρατία Κούρτοβικ και Κουφοντίνας; | https://t.co/dMJIGwAOPD https://t.co/2SEdNMxHKB,-1,annotator_3
1378418928234414089,@AdonisGeorgiadi Φίλε μου @AdonisGeorgiadi περαστικά και γρήγορα να επιστρέψεις!!!!,1,annotator_3
1395637255583281154,"Πραγματική ανακούφιση, μεγάλη χαρά, δέος για την επιστήμη. Περίμενα υπομονετικά και πλέον ανήκω κι εγώ στη μεγάλη οικογένεια των εμβολιασμένων. 

Ενημερωθείτε, ρωτήστε τη γιατρό ή τον γιατρό σας για απορίες που τυχόν έχετε και όσοι δεν έχετε κάνει ακόμα το εμβόλιο, πάρτε σειρά! https://t.co/AHIKl3YJS9",1,annotator_3
1396067335048421380,Δείτε κι αυτό! https://t.co/iI7w6BiGF9,1,annotator_3
1417802080128053253,I thanked him for Israel’s clear position and also for enabling direct consultations between Greece and Israel for the enforcement of international legality in the Eastern Mediterranean. (2/2),1,annotator_3
1372571886798921732,Επίκαιρη ερώτηση του Α. Ξανθού για την επικείμενη απόλυση γιατρού που υπηρετεί σε ΜΕΘ https://t.co/yXIhnXmEAk,0,annotator_3
1373674820840394755,"Για να έχουμε σύμμαχο τον πολίτη πρέπει να του εξηγούμε πειστικά γιατί λαμβάνονται κάποια μέτρα για την πανδημία.
Με στοιχεία και τεκμήρια.
Όταν δεν γίνεται αυτό, ο πολίτης αντιδρά.

📍Διαβάστε τη σημερινή μου συνέντευξη στην Εφημερίδα ΜΠΑΜ ➡https://t.co/KjzMLCec08 https://t.co/yvvRsGTMGj",0,annotator_3
1406700430109949956,"Στον Αλισσό της Δυτικής Αχαΐας, που γιορτάζει την προστάτιδά του Αγία Τριάδα._

#Αχαΐα #Δυτική_Αχαΐα #Αλισσός https://t.co/zLxP70MaGK",0,annotator_3
1370746633143648257,"Ολόκληρη η δημοσκόπηση εδώ:

https://t.co/upknOdn3Cd",0,annotator_3
1397198469815803912,"Ήδη, ο Δήμος Μουζακίου χρηματοδοτήθηκε με 4,5 εκατ. ευρώ για να προβεί άμεσα σε αναγκαίες παρεμβάσεις, ενώ εντάσσεται στο «πακέτο» των 143 εκατ. ευρώ του Υπουργείου Υποδομών, όπου θα κατασκευαστεί το νέο Κέντρο Υγείας Μουζακίου και θα εκτελεστούν έργα οδοποιίας. https://t.co/Tdq9ERPWsb",0,annotator_3
1408736789418946560,"📌 Τοποθέτηση στη Διαρκή Επιτροπή Κοινωνικών Υποθέσεων,αναφορικά με το σ/ν του Υπ Υγείας
Ως ΜέΡΑ25,είμαστε κριτικοί προς το νομοσχέδιο,καθώς είμαστε αντίθετοι στη λογική του outsourcing, δηλαδή της εξωτερικής ανάθεσης. 
Δείτε το βίντεο με την τοποθέτηση 👉 https://t.co/1P0aRTaexx",-1,annotator_3
1365327246819475461,"Ο κ. Μητσοτάκης προκάλεσε τη χθεσινή συζήτηση στη Βουλή, εν μέσω ορυμαγδού πανδημίας και σκανδάλων για να πει στην κοινωνία: πως ο κ. Λιγνάδης διορίστηκε μόνος του και πως δεν ήξερε ούτε τα τρολ της κυβέρνησής του!
#συνεντευξη @_Alpha989 @nikoltsiou @FilipposFil",-1,annotator_3
